reporter_iso3,partner_iso3,hs_code,product,period,trade_flow,value_usd,quantity,unit,source_file
IND,USA,5103,Wool or Animal Hair Waste,2023,export,,,,IND->USA_2023
IND,USA,5105,Prepared Wool or Animal Hair,2023,export,,,,IND->USA_2023
IND,USA,5106,Non-Retail Carded Wool Yarn,2023,export,,,,IND->USA_2023
IND,USA,5107,Non-Retail Combed Wool Yarn,2023,export,,,,IND->USA_2023
IND,USA,5109,Retail Wool or Animal Hair Yarn,2023,export,,,,IND->USA_2023
IND,USA,5111,Carded Wool or Animal Hair Fabric,2023,export,,,,IND->USA_2023
IND,USA,5112,Combed Wool or Animal Hair Fabric,2023,export,,,,IND->USA_2023
IND,USA,5113,Horsehair Fabric,2023,export,,,,IND->USA_2023
IND,USA,5201,Raw Cotton,2023,export,,,,IND->USA_2023
IND,USA,5202,Cotton Waste,2023,export,,,,IND->USA_2023
IND,USA,5203,Prepared Cotton,2023,export,,,,IND->USA_2023
IND,USA,5204,Cotton Sewing Thread,2023,export,,,,IND->USA_2023
IND,USA,5205,Non-Retail Pure Cotton Yarn,2023,export,,,,IND->USA_2023
IND,USA,5206,Non-Retail Mixed Cotton Yarn,2023,export,,,,IND->USA_2023
IND,USA,5207,Retail Cotton Yarn,2023,export,,,,IND->USA_2023
IND,USA,5208,Light Pure Woven Cotton,2023,export,,,,IND->USA_2023
IND,USA,5209,Heavy Pure Woven Cotton,2023,export,,,,IND->USA_2023
IND,USA,5210,Light Mixed Woven Cotton,2023,export,,,,IND->USA_2023
IND,USA,5211,Heavy Mixed Woven Cotton,2023,export,,,,IND->USA_2023
IND,USA,5212,Other Cotton Fabrics,2023,export,,,,IND->USA_2023
IND,USA,5301,Flax Fibers,2023,export,,,,IND->USA_2023
IND,USA,5302,Hemp Fibers,2023,export,,,,IND->USA_2023
IND,USA,5303,Jute and Other Textile Fibers,2023,export,,,,IND->USA_2023
IND,USA,5305,Coconut and Other Vegetable Fibers,2023,export,,,,IND->USA_2023
IND,USA,5306,Flax Yarn,2023,export,,,,IND->USA_2023
IND,USA,5307,Jute Yarn,2023,export,,,,IND->USA_2023
IND,USA,5308,Other Vegetable Fibers Yarn,2023,export,,,,IND->USA_2023
IND,USA,5309,Flax Woven Fabric,2023,export,,,,IND->USA_2023
IND,USA,5310,Jute Woven Fabric,2023,export,,,,IND->USA_2023
IND,USA,5311,Other Vegetable Fibers Fabric,2023,export,,,,IND->USA_2023
IND,USA,5401,Artificial Filament Sewing Thread,2023,export,,,,IND->USA_2023
IND,USA,5402,Non-Retail Synthetic Filament Yarn,2023,export,,,,IND->USA_2023
IND,USA,5403,Non-Retail Artificial Filament Yarn,2023,export,,,,IND->USA_2023
IND,USA,5404,Synthetic Monofilament,2023,export,,,,IND->USA_2023
IND,USA,5405,Artificial Monofilament,2023,export,,,,IND->USA_2023
IND,USA,5406,Retail Artificial Filament Yarn,2023,export,,,,IND->USA_2023
IND,USA,5407,Synthetic Filament Yarn Woven Fabric,2023,export,,,,IND->USA_2023
IND,USA,5408,Artificial Filament Yarn Woven Fabric,2023,export,,,,IND->USA_2023
IND,USA,5501,Synthetic Filament Tow,2023,export,,,,IND->USA_2023
IND,USA,5503,Unprocessed Synthetic Staple Fibers,2023,export,,,,IND->USA_2023
IND,USA,5504,Unprocessed Artificial Staple Fibers,2023,export,,,,IND->USA_2023
IND,USA,5505,Artificial Fibers Waste,2023,export,,,,IND->USA_2023
IND,USA,5506,Processed Synthetic Staple Fibers,2023,export,,,,IND->USA_2023
IND,USA,5507,Processed Artificial Staple Fibers,2023,export,,,,IND->USA_2023
IND,USA,5508,Non-Retail Artificial Staple Fibers Sewing Thread,2023,export,,,,IND->USA_2023
IND,USA,5509,Non-Retail Synthetic Staple Fibers Yarn,2023,export,,,,IND->USA_2023
IND,USA,5510,Non-Retail Artificial Staple Fibers Yarn,2023,export,,,,IND->USA_2023
IND,USA,5511,Retail Artificial Staple Fibers Yarn,2023,export,,,,IND->USA_2023
IND,USA,5512,Synthetic Fabrics,2023,export,,,,IND->USA_2023
IND,USA,5513,Light Synthetic Cotton Fabrics,2023,export,,,,IND->USA_2023
IND,USA,5514,Heavy Synthetic Cotton Fabrics,2023,export,,,,IND->USA_2023
IND,USA,5515,Other Synthetic Fabrics,2023,export,,,,IND->USA_2023
IND,USA,5516,Woven Fabric of Synthetic Staple Fibers,2023,export,,,,IND->USA_2023
IND,USA,5601,Wadding,2023,export,,,,IND->USA_2023
IND,USA,5602,Felt,2023,export,,,,IND->USA_2023
IND,USA,5603,Non-woven Textiles,2023,export,,,,IND->USA_2023
IND,USA,5604,Rubber Textiles,2023,export,,,,IND->USA_2023
IND,USA,5605,Metallic Yarn,2023,export,,,,IND->USA_2023
IND,USA,5606,Gimp Yarn,2023,export,,,,IND->USA_2023
IND,USA,5607,Twine and Rope,2023,export,,,,IND->USA_2023
IND,USA,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",2023,export,,,,IND->USA_2023
IND,USA,5609,Other Articles of Twine and Rope,2023,export,,,,IND->USA_2023
IND,USA,5701,Knotted Carpets,2023,export,,,,IND->USA_2023
IND,USA,5702,Hand-Woven Rugs,2023,export,,,,IND->USA_2023
IND,USA,5703,Tufted Carpets,2023,export,,,,IND->USA_2023
IND,USA,5704,Felt Carpets,2023,export,,,,IND->USA_2023
IND,USA,5705,Other Carpets,2023,export,,,,IND->USA_2023
IND,USA,5801,Woven Fabrics,2023,export,,,,IND->USA_2023
IND,USA,5802,Terry Fabric,2023,export,,,,IND->USA_2023
IND,USA,5803,Gauze,2023,export,,,,IND->USA_2023
IND,USA,5804,Tulles and Net Fabric,2023,export,,,,IND->USA_2023
IND,USA,5805,Hand-Woven Tapestries,2023,export,,,,IND->USA_2023
IND,USA,5806,Narrow Woven Fabric,2023,export,,,,IND->USA_2023
IND,USA,5807,Labels,2023,export,,,,IND->USA_2023
IND,USA,5808,Ornamental Trimmings,2023,export,,,,IND->USA_2023
IND,USA,5809,Metallic Fabric,2023,export,,,,IND->USA_2023
IND,USA,5810,Embroidery,2023,export,,,,IND->USA_2023
IND,USA,5811,Quilted Textiles,2023,export,,,,IND->USA_2023
IND,USA,5901,Gum Coated Textile Fabric,2023,export,,,,IND->USA_2023
IND,USA,5902,Polyamide Fabric,2023,export,,,,IND->USA_2023
IND,USA,5903,Plastic Coated Textile Fabric,2023,export,,,,IND->USA_2023
IND,USA,5905,Textile Wall Coverings,2023,export,,,,IND->USA_2023
IND,USA,5906,Rubber Textile Fabric,2023,export,,,,IND->USA_2023
IND,USA,5907,Coated Textile Fabric,2023,export,,,,IND->USA_2023
IND,USA,5908,Textile Wicks,2023,export,,,,IND->USA_2023
IND,USA,5909,Hose Piping Textiles,2023,export,,,,IND->USA_2023
IND,USA,5910,Conveyor Belt Textiles,2023,export,,,,IND->USA_2023
IND,USA,5911,Textiles for technical uses,2023,export,,,,IND->USA_2023
IND,USA,6001,Pile Fabric,2023,export,,,,IND->USA_2023
IND,USA,6002,Light Rubberized Knitted Fabric,2023,export,,,,IND->USA_2023
IND,USA,6101,Knit Men's Coats,2023,export,,,,IND->USA_2023
IND,USA,6102,Knit Women's Coats,2023,export,,,,IND->USA_2023
IND,USA,6103,Knit Men's Suits,2023,export,,,,IND->USA_2023
IND,USA,6104,Knit Women's Suits,2023,export,,,,IND->USA_2023
IND,USA,6105,Knit Men's Shirts,2023,export,,,,IND->USA_2023
IND,USA,6106,Knit Women's Shirts,2023,export,,,,IND->USA_2023
IND,USA,6107,Knit Men's Undergarments,2023,export,,,,IND->USA_2023
IND,USA,6108,Knit Women's Undergarments,2023,export,,,,IND->USA_2023
IND,USA,6109,Knit T-shirts,2023,export,,,,IND->USA_2023
IND,USA,6110,Knit Sweaters,2023,export,,,,IND->USA_2023
IND,USA,6111,Knit Babies' Garments,2023,export,,,,IND->USA_2023
IND,USA,6112,Knit Active Wear,2023,export,,,,IND->USA_2023
IND,USA,6113,Garments of Impregnated Fabric,2023,export,,,,IND->USA_2023
IND,USA,6114,Other Knit Garments,2023,export,,,,IND->USA_2023
IND,USA,6115,Knit Socks and Hosiery,2023,export,,,,IND->USA_2023
IND,USA,6116,Knit Gloves,2023,export,,,,IND->USA_2023
IND,USA,6117,Other Knit Clothing Accessories,2023,export,,,,IND->USA_2023
IND,USA,6201,Non-Knit Men's Coats,2023,export,,,,IND->USA_2023
IND,USA,6202,Non-Knit Women's Coats,2023,export,,,,IND->USA_2023
IND,USA,6203,Non-Knit Men's Suits,2023,export,,,,IND->USA_2023
IND,USA,6204,Non-Knit Women's Suits,2023,export,,,,IND->USA_2023
IND,USA,6205,Non-Knit Men's Shirts,2023,export,,,,IND->USA_2023
IND,USA,6206,Non-Knit Women's Shirts,2023,export,,,,IND->USA_2023
IND,USA,6207,Non-Knit Men's Undergarments,2023,export,,,,IND->USA_2023
IND,USA,6208,Non-Knit Women's Undergarments,2023,export,,,,IND->USA_2023
IND,USA,6209,Non-Knit Babies' Garments,2023,export,,,,IND->USA_2023
IND,USA,6210,Felt or Coated Fabric Garments,2023,export,,,,IND->USA_2023
IND,USA,6211,Non-Knit Active Wear,2023,export,,,,IND->USA_2023
IND,USA,6212,Other Women's Undergarments,2023,export,,,,IND->USA_2023
IND,USA,6213,Handkerchiefs,2023,export,,,,IND->USA_2023
IND,USA,6214,Scarves,2023,export,,,,IND->USA_2023
IND,USA,6215,Neck Ties,2023,export,,,,IND->USA_2023
IND,USA,6216,Non-Knit Gloves,2023,export,,,,IND->USA_2023
IND,USA,6217,Other Non-Knit Clothing Accessories,2023,export,,,,IND->USA_2023
IND,USA,6301,Blankets,2023,export,,,,IND->USA_2023
IND,USA,6302,House Linens,2023,export,,,,IND->USA_2023
IND,USA,6303,Window Dressings,2023,export,,,,IND->USA_2023
IND,USA,6304,Bedspreads,2023,export,,,,IND->USA_2023
IND,USA,6305,Packing Bags,2023,export,,,,IND->USA_2023
IND,USA,6306,"Awnings, Tents, and Sails",2023,export,,,,IND->USA_2023
IND,USA,6307,Other Cloth Articles,2023,export,,,,IND->USA_2023
IND,USA,6308,Packaged Sewing Sets,2023,export,,,,IND->USA_2023
IND,USA,6309,Used Clothing,2023,export,,,,IND->USA_2023
IND,USA,6310,Textile Scraps,2023,export,,,,IND->USA_2023
IND,USA,6401,Waterproof Footwear,2023,export,,,,IND->USA_2023
IND,USA,6402,Rubber Footwear,2023,export,,,,IND->USA_2023
IND,USA,6403,Leather Footwear,2023,export,,,,IND->USA_2023
IND,USA,6404,Textile Footwear,2023,export,,,,IND->USA_2023
IND,USA,6405,Other Footwear,2023,export,,,,IND->USA_2023
IND,USA,6406,Footwear Parts,2023,export,,,,IND->USA_2023
IND,USA,6501,Hat Forms,2023,export,,,,IND->USA_2023
IND,USA,6502,Hat Shapes,2023,export,,,,IND->USA_2023
IND,USA,6504,Hats,2023,export,,,,IND->USA_2023
IND,USA,6505,Knitted Hats,2023,export,,,,IND->USA_2023
IND,USA,6506,Other Headwear,2023,export,,,,IND->USA_2023
IND,USA,6507,Headbands and Linings,2023,export,,,,IND->USA_2023
IND,USA,6601,Umbrellas,2023,export,,,,IND->USA_2023
IND,USA,6602,Walking Sticks,2023,export,,,,IND->USA_2023
IND,USA,6603,Umbrella and Walking Stick Accessories,2023,export,,,,IND->USA_2023
IND,USA,6701,Bird Skins and Feathers,2023,export,,,,IND->USA_2023
IND,USA,6702,Artificial Vegetation,2023,export,,,,IND->USA_2023
IND,USA,6703,Processed Hair,2023,export,,,,IND->USA_2023
IND,USA,6704,Fake Hair,2023,export,,,,IND->USA_2023
IND,USA,6801,Curbstones,2023,export,,,,IND->USA_2023
IND,USA,6802,Building Stone,2023,export,,,,IND->USA_2023
IND,USA,6803,Worked Slate,2023,export,,,,IND->USA_2023
IND,USA,6804,Milling Stones,2023,export,,,,IND->USA_2023
IND,USA,6805,Abrasive Powder,2023,export,,,,IND->USA_2023
IND,USA,6806,Rock Wool,2023,export,,,,IND->USA_2023
IND,USA,6807,Asphalt,2023,export,,,,IND->USA_2023
IND,USA,6808,Vegetable Fiber,2023,export,,,,IND->USA_2023
IND,USA,6809,Plaster Articles,2023,export,,,,IND->USA_2023
IND,USA,6810,Cement Articles,2023,export,,,,IND->USA_2023
IND,USA,6811,Asbestos Cement Articles,2023,export,,,,IND->USA_2023
IND,USA,6812,Asbestos Fibres,2023,export,,,,IND->USA_2023
IND,USA,6813,Friction Material,2023,export,,,,IND->USA_2023
IND,USA,6814,Processed Mica,2023,export,,,,IND->USA_2023
IND,USA,6815,Other Stone Articles,2023,export,,,,IND->USA_2023
IND,USA,6901,Bricks,2023,export,,,,IND->USA_2023
IND,USA,6902,Refractory Bricks,2023,export,,,,IND->USA_2023
IND,USA,6903,Refractory Ceramics,2023,export,,,,IND->USA_2023
IND,USA,6904,Ceramic Bricks,2023,export,,,,IND->USA_2023
IND,USA,6905,Roofing Tiles,2023,export,,,,IND->USA_2023
IND,USA,6907,Unglazed Ceramics,2023,export,,,,IND->USA_2023
IND,USA,6909,Laboratory Ceramic Ware,2023,export,,,,IND->USA_2023
IND,USA,6910,Bathroom Ceramics,2023,export,,,,IND->USA_2023
IND,USA,6911,Porcelain Tableware,2023,export,,,,IND->USA_2023
IND,USA,6912,Ceramic Tableware,2023,export,,,,IND->USA_2023
IND,USA,6913,Ornamental Ceramics,2023,export,,,,IND->USA_2023
IND,USA,6914,Other Ceramic Articles,2023,export,,,,IND->USA_2023
IND,USA,7001,Glass Scraps,2023,export,,,,IND->USA_2023
IND,USA,7002,Glass Balls,2023,export,,,,IND->USA_2023
IND,USA,7003,Cast or Rolled Glass,2023,export,,,,IND->USA_2023
IND,USA,7004,Blown Glass,2023,export,,,,IND->USA_2023
IND,USA,7005,Float Glass,2023,export,,,,IND->USA_2023
IND,USA,7006,Glass with Edge Workings,2023,export,,,,IND->USA_2023
IND,USA,7007,Safety Glass,2023,export,,,,IND->USA_2023
IND,USA,7008,Insulating Glass,2023,export,,,,IND->USA_2023
IND,USA,7009,Glass Mirrors,2023,export,,,,IND->USA_2023
IND,USA,7010,Glass Bottles,2023,export,,,,IND->USA_2023
IND,USA,7011,Glass Bulbs,2023,export,,,,IND->USA_2023
IND,USA,7013,Interior Decorative Glassware,2023,export,,,,IND->USA_2023
IND,USA,7014,Signaling Glassware,2023,export,,,,IND->USA_2023
IND,USA,7015,Eyewear and Clock Glass,2023,export,,,,IND->USA_2023
IND,USA,7016,Glass Bricks,2023,export,,,,IND->USA_2023
IND,USA,7017,Laboratory Glassware,2023,export,,,,IND->USA_2023
IND,USA,7018,Glass Beads,2023,export,,,,IND->USA_2023
IND,USA,7019,Glass Fibers,2023,export,,,,IND->USA_2023
IND,USA,7020,Other Glass Articles,2023,export,,,,IND->USA_2023
IND,USA,7101,Pearls,2023,export,,,,IND->USA_2023
IND,USA,7102,Diamonds,2023,export,,,,IND->USA_2023
IND,USA,7103,Precious Stones,2023,export,,,,IND->USA_2023
IND,USA,7104,Synthetic Reconstructed Jewellery Stones,2023,export,,,,IND->USA_2023
IND,USA,7105,Precious Stone Dust,2023,export,,,,IND->USA_2023
IND,USA,7106,Silver,2023,export,,,,IND->USA_2023
IND,USA,7107,Silver Clad Metals,2023,export,,,,IND->USA_2023
IND,USA,7108,Gold,2023,export,,,,IND->USA_2023
IND,USA,7109,Gold Clad Metals,2023,export,,,,IND->USA_2023
IND,USA,7110,Platinum,2023,export,,,,IND->USA_2023
IND,USA,7111,Platinum Clad Metals,2023,export,,,,IND->USA_2023
IND,USA,7112,Precious Metal Scraps,2023,export,,,,IND->USA_2023
IND,USA,7113,Jewellery,2023,export,,,,IND->USA_2023
IND,USA,7114,Metal-Clad Products,2023,export,,,,IND->USA_2023
IND,USA,7115,Other Precious Metal Products,2023,export,,,,IND->USA_2023
IND,USA,7116,Pearl Products,2023,export,,,,IND->USA_2023
IND,USA,7117,Imitation Jewellery,2023,export,,,,IND->USA_2023
IND,USA,7118,Coin,2023,export,,,,IND->USA_2023
IND,USA,7201,Pig Iron,2023,export,,,,IND->USA_2023
IND,USA,7202,Ferroalloys,2023,export,,,,IND->USA_2023
IND,USA,7203,Iron Reductions,2023,export,,,,IND->USA_2023
IND,USA,7204,Scrap Iron,2023,export,,,,IND->USA_2023
IND,USA,7205,Iron Powder,2023,export,,,,IND->USA_2023
IND,USA,7206,Iron Ingots,2023,export,,,,IND->USA_2023
IND,USA,7207,Semi-Finished Iron,2023,export,,,,IND->USA_2023
IND,USA,7208,Hot-Rolled Iron,2023,export,,,,IND->USA_2023
IND,USA,7209,Cold-Rolled Iron,2023,export,,,,IND->USA_2023
IND,USA,7210,Coated Flat-Rolled Iron,2023,export,,,,IND->USA_2023
IND,USA,7211,Large Flat-Rolled Iron,2023,export,,,,IND->USA_2023
IND,USA,7212,Large Coated Flat-Rolled Iron,2023,export,,,,IND->USA_2023
IND,USA,7213,Hot-Rolled Iron Bars,2023,export,,,,IND->USA_2023
IND,USA,7214,Raw Iron Bars,2023,export,,,,IND->USA_2023
IND,USA,7215,Other Iron Bars,2023,export,,,,IND->USA_2023
IND,USA,7216,Iron Blocks,2023,export,,,,IND->USA_2023
IND,USA,7217,Iron Wire,2023,export,,,,IND->USA_2023
IND,USA,7218,Stainless Steel Ingots,2023,export,,,,IND->USA_2023
IND,USA,7219,Large Flat-Rolled Stainless Steel,2023,export,,,,IND->USA_2023
IND,USA,7220,Flat-Rolled Stainless Steel,2023,export,,,,IND->USA_2023
IND,USA,7221,Hot-Rolled Stainless Steel Bars,2023,export,,,,IND->USA_2023
IND,USA,7222,Other Stainless Steel Bars,2023,export,,,,IND->USA_2023
IND,USA,7223,Stainless Steel Wire,2023,export,,,,IND->USA_2023
IND,USA,7224,Steel Ingots,2023,export,,,,IND->USA_2023
IND,USA,7225,Flat Flat-Rolled Steel,2023,export,,,,IND->USA_2023
IND,USA,7226,Flat-Rolled Iron,2023,export,,,,IND->USA_2023
IND,USA,7227,Steel Bars,2023,export,,,,IND->USA_2023
IND,USA,7228,Other Steel Bars,2023,export,,,,IND->USA_2023
IND,USA,7229,Steel Wire,2023,export,,,,IND->USA_2023
IND,USA,7301,Iron Sheet Piling,2023,export,,,,IND->USA_2023
IND,USA,7302,Iron Railway Products,2023,export,,,,IND->USA_2023
IND,USA,7303,Cast Iron Pipes,2023,export,,,,IND->USA_2023
IND,USA,7304,Iron Pipes,2023,export,,,,IND->USA_2023
IND,USA,7305,Other Large Iron Pipes,2023,export,,,,IND->USA_2023
IND,USA,7306,Other Small Iron Pipes,2023,export,,,,IND->USA_2023
IND,USA,7307,Iron Pipe Fittings,2023,export,,,,IND->USA_2023
IND,USA,7308,Iron Structures,2023,export,,,,IND->USA_2023
IND,USA,7309,Large Iron Containers,2023,export,,,,IND->USA_2023
IND,USA,7310,Small Iron Containers,2023,export,,,,IND->USA_2023
IND,USA,7311,Iron Gas Containers,2023,export,,,,IND->USA_2023
IND,USA,7312,Stranded Iron Wire,2023,export,,,,IND->USA_2023
IND,USA,7313,Barbed Wire,2023,export,,,,IND->USA_2023
IND,USA,7314,Iron Cloth,2023,export,,,,IND->USA_2023
IND,USA,7315,Iron Chains,2023,export,,,,IND->USA_2023
IND,USA,7316,Iron Anchors,2023,export,,,,IND->USA_2023
IND,USA,7317,Iron Nails,2023,export,,,,IND->USA_2023
IND,USA,7318,Iron Fasteners,2023,export,,,,IND->USA_2023
IND,USA,7319,Iron Sewing Needles,2023,export,,,,IND->USA_2023
IND,USA,7320,Iron Springs,2023,export,,,,IND->USA_2023
IND,USA,7321,Iron Stovetops,2023,export,,,,IND->USA_2023
IND,USA,7322,Iron Radiators,2023,export,,,,IND->USA_2023
IND,USA,7323,Iron Housewares,2023,export,,,,IND->USA_2023
IND,USA,7324,Iron Toiletry,2023,export,,,,IND->USA_2023
IND,USA,7325,Other Cast Iron Products,2023,export,,,,IND->USA_2023
IND,USA,7326,Other Iron Products,2023,export,,,,IND->USA_2023
IND,USA,7401,Precipitated Copper,2023,export,,,,IND->USA_2023
IND,USA,7402,Raw Copper,2023,export,,,,IND->USA_2023
IND,USA,7403,Refined Copper,2023,export,,,,IND->USA_2023
IND,USA,7404,Scrap Copper,2023,export,,,,IND->USA_2023
IND,USA,7405,Copper Alloys,2023,export,,,,IND->USA_2023
IND,USA,7406,Copper Powder,2023,export,,,,IND->USA_2023
IND,USA,7407,Copper Bars,2023,export,,,,IND->USA_2023
IND,USA,7408,Copper Wire,2023,export,,,,IND->USA_2023
IND,USA,7409,Copper Plating,2023,export,,,,IND->USA_2023
IND,USA,7410,Copper Foil,2023,export,,,,IND->USA_2023
IND,USA,7411,Copper Pipes,2023,export,,,,IND->USA_2023
IND,USA,7412,Copper Pipe Fittings,2023,export,,,,IND->USA_2023
IND,USA,7413,Stranded Copper Wire,2023,export,,,,IND->USA_2023
IND,USA,7415,Copper Fasteners,2023,export,,,,IND->USA_2023
IND,USA,7416,Copper Springs,2023,export,,,,IND->USA_2023
IND,USA,7418,Copper Housewares,2023,export,,,,IND->USA_2023
IND,USA,7419,Other Copper Products,2023,export,,,,IND->USA_2023
IND,USA,7501,Nickel Mattes,2023,export,,,,IND->USA_2023
IND,USA,7502,Raw Nickel,2023,export,,,,IND->USA_2023
IND,USA,7503,Scrap Nickel,2023,export,,,,IND->USA_2023
IND,USA,7504,Nickel Powder,2023,export,,,,IND->USA_2023
IND,USA,7505,Nickel Bars,2023,export,,,,IND->USA_2023
IND,USA,7506,Nickel Sheets,2023,export,,,,IND->USA_2023
IND,USA,7507,Nickel Pipes,2023,export,,,,IND->USA_2023
IND,USA,7508,Other Nickel Products,2023,export,,,,IND->USA_2023
IND,USA,7601,Raw Aluminium,2023,export,,,,IND->USA_2023
IND,USA,7602,Scrap Aluminium,2023,export,,,,IND->USA_2023
IND,USA,7603,Aluminium Powder,2023,export,,,,IND->USA_2023
IND,USA,7604,Aluminium Bars,2023,export,,,,IND->USA_2023
IND,USA,7605,Aluminium Wire,2023,export,,,,IND->USA_2023
IND,USA,7606,Aluminium Plating,2023,export,,,,IND->USA_2023
IND,USA,7607,Aluminium Foil,2023,export,,,,IND->USA_2023
IND,USA,7608,Aluminium Pipes,2023,export,,,,IND->USA_2023
IND,USA,7609,Aluminium Pipe Fittings,2023,export,,,,IND->USA_2023
IND,USA,7610,Aluminium Structures,2023,export,,,,IND->USA_2023
IND,USA,7611,Large Aluminium Containers,2023,export,,,,IND->USA_2023
IND,USA,7612,Aluminium Cans,2023,export,,,,IND->USA_2023
IND,USA,7613,Aluminium Gas Containers,2023,export,,,,IND->USA_2023
IND,USA,7614,Stranded Aluminium Wire,2023,export,,,,IND->USA_2023
IND,USA,7615,Aluminium Housewares,2023,export,,,,IND->USA_2023
IND,USA,7616,Other Aluminium Products,2023,export,,,,IND->USA_2023
IND,USA,7801,Raw Lead,2023,export,,,,IND->USA_2023
IND,USA,7804,Lead Sheets,2023,export,,,,IND->USA_2023
IND,USA,7806,Other Lead Products,2023,export,,,,IND->USA_2023
IND,USA,7901,Raw Zinc,2023,export,,,,IND->USA_2023
IND,USA,7902,Scrap Waste,2023,export,,,,IND->USA_2023
IND,USA,7903,Zinc Powder,2023,export,,,,IND->USA_2023
IND,USA,7904,Zinc Bars,2023,export,,,,IND->USA_2023
IND,USA,7905,Zinc Sheets,2023,export,,,,IND->USA_2023
IND,USA,7907,Other Zinc Products,2023,export,,,,IND->USA_2023
IND,USA,8001,Raw Tin,2023,export,,,,IND->USA_2023
IND,USA,8002,Scrap Tin,2023,export,,,,IND->USA_2023
IND,USA,8003,Tin Bars,2023,export,,,,IND->USA_2023
IND,USA,8007,Other Tin Products,2023,export,,,,IND->USA_2023
IND,USA,8101,Tungsten,2023,export,,,,IND->USA_2023
IND,USA,8102,Molybdenum,2023,export,,,,IND->USA_2023
IND,USA,8103,Tantalum,2023,export,,,,IND->USA_2023
IND,USA,8104,Magnesium,2023,export,,,,IND->USA_2023
IND,USA,8105,Cobalt,2023,export,,,,IND->USA_2023
IND,USA,8106,Bismuth,2023,export,,,,IND->USA_2023
IND,USA,8108,Titanium,2023,export,,,,IND->USA_2023
IND,USA,8109,Zirconium,2023,export,,,,IND->USA_2023
IND,USA,8110,Antimony,2023,export,,,,IND->USA_2023
IND,USA,8111,Manganese,2023,export,,,,IND->USA_2023
IND,USA,8112,Other Metals,2023,export,,,,IND->USA_2023
IND,USA,8113,Cermets,2023,export,,,,IND->USA_2023
IND,USA,8201,Garden Tools,2023,export,,,,IND->USA_2023
IND,USA,8202,Hand Saws,2023,export,,,,IND->USA_2023
IND,USA,8203,Hand Tools,2023,export,,,,IND->USA_2023
IND,USA,8204,Wrenches,2023,export,,,,IND->USA_2023
IND,USA,8205,Other Hand Tools,2023,export,,,,IND->USA_2023
IND,USA,8206,Tool Sets,2023,export,,,,IND->USA_2023
IND,USA,8207,Interchangeable Tool Parts,2023,export,,,,IND->USA_2023
IND,USA,8208,Cutting Blades,2023,export,,,,IND->USA_2023
IND,USA,8209,Tool Plates,2023,export,,,,IND->USA_2023
IND,USA,8210,Cooking Hand Tools,2023,export,,,,IND->USA_2023
IND,USA,8211,Knives,2023,export,,,,IND->USA_2023
IND,USA,8212,Razor Blades,2023,export,,,,IND->USA_2023
IND,USA,8213,Scissors,2023,export,,,,IND->USA_2023
IND,USA,8214,Other Cutlery,2023,export,,,,IND->USA_2023
IND,USA,8215,Cutlery Sets,2023,export,,,,IND->USA_2023
IND,USA,8301,Padlocks,2023,export,,,,IND->USA_2023
IND,USA,8302,Metal Mountings,2023,export,,,,IND->USA_2023
IND,USA,8303,Safes,2023,export,,,,IND->USA_2023
IND,USA,8304,Filing Cabinets,2023,export,,,,IND->USA_2023
IND,USA,8305,Metal Office Supplies,2023,export,,,,IND->USA_2023
IND,USA,8306,Bells and Other Metal Ornaments,2023,export,,,,IND->USA_2023
IND,USA,8307,Flexible Metal Tubing,2023,export,,,,IND->USA_2023
IND,USA,8308,Other Metal Fasteners,2023,export,,,,IND->USA_2023
IND,USA,8309,Metal Stoppers,2023,export,,,,IND->USA_2023
IND,USA,8310,Metal Signs,2023,export,,,,IND->USA_2023
IND,USA,8311,Coated Metal Soldering Products,2023,export,,,,IND->USA_2023
IND,USA,8401,Nuclear Reactors,2023,export,,,,IND->USA_2023
IND,USA,8402,Steam Boilers,2023,export,,,,IND->USA_2023
IND,USA,8403,Central Heating Boilers,2023,export,,,,IND->USA_2023
IND,USA,8404,Boiler Plants,2023,export,,,,IND->USA_2023
IND,USA,8405,Water and Gas Generators,2023,export,,,,IND->USA_2023
IND,USA,8406,Steam Turbines,2023,export,,,,IND->USA_2023
IND,USA,8407,Spark-Ignition Engines,2023,export,,,,IND->USA_2023
IND,USA,8408,Combustion Engines,2023,export,,,,IND->USA_2023
IND,USA,8409,Engine Parts,2023,export,,,,IND->USA_2023
IND,USA,8410,Hydraulic Turbines,2023,export,,,,IND->USA_2023
IND,USA,8411,Gas Turbines,2023,export,,,,IND->USA_2023
IND,USA,8412,Other Engines,2023,export,,,,IND->USA_2023
IND,USA,8413,Liquid Pumps,2023,export,,,,IND->USA_2023
IND,USA,8414,Air Pumps,2023,export,,,,IND->USA_2023
IND,USA,8415,Air Conditioners,2023,export,,,,IND->USA_2023
IND,USA,8416,Liquid Fuel Furnaces,2023,export,,,,IND->USA_2023
IND,USA,8417,Industrial Furnaces,2023,export,,,,IND->USA_2023
IND,USA,8418,Refrigerators,2023,export,,,,IND->USA_2023
IND,USA,8419,Other Heating Machinery,2023,export,,,,IND->USA_2023
IND,USA,8420,Rolling Machines,2023,export,,,,IND->USA_2023
IND,USA,8421,Centrifuges,2023,export,,,,IND->USA_2023
IND,USA,8422,Washing and Bottling Machines,2023,export,,,,IND->USA_2023
